"레바논",2803032.000 (Persons),2.771 (annual %),2921700.000 (Persons),4.146 (annual %),3076133.000 (Persons),5.151 (annual %),3246129.000 (Persons),5.379 (annual %),3403359.000 (Persons),4.730 (annual %),3528379.000 (Persons),3.608 (annual %),3610663.000 (Persons),2.305 (annual %),3658425.000 (Persons),1.314 (annual %),3693514.000 (Persons),0.955 (annual %),3747762.000 (Persons),1.458 (annual %),3842774.000 (Persons),2.504 (annual %),3990999.000 (Persons),3.785 (annual %),4182205.000 (Persons),4.680 (annual %),4388378.000 (Persons),4.812 (annual %),4569377.000 (Persons),4.042 (annual %),4698761.000 (Persons),2.792 (annual %),4759760.000 (Persons),1.290 (annual %),4767347.000 (Persons),0.159 (annual %),4764745.000 (Persons),-0.055 (annual %),4813026.000 (Persons),1.008 (annual %),4953064.000 (Persons),2.868 (annual %),5202022.000 (Persons),4.904 (annual %),5537620.000 (Persons),6.252 (annual %),5913016.000 (Persons),6.559 (annual %),6261046.000 (Persons),5.719 (annual %),6532681.000 (Persons),4.247 (annual %),6714281.000 (Persons),2.742 (annual %),6819373.000 (Persons),1.553 (annual %),6859408.000 (Persons),0.585 (annual %),6855709.000 (Persons),-0.054 (annual %),6825442.000 (Persons),-0.442 (annual %)
"레소토",1703757.000 (Persons),2.207 (annual %),1742534.000 (Persons),2.250 (annual %),1782284.000 (Persons),2.256 (annual %),1822237.000 (Persons),2.217 (annual %),1861323.000 (Persons),2.122 (annual %),1898598.000 (Persons),1.983 (annual %),1934294.000 (Persons),1.863 (annual %),1968054.000 (Persons),1.730 (annual %),1997524.000 (Persons),1.486 (annual %),2019732.000 (Persons),1.106 (annual %),2032805.000 (Persons),0.645 (annual %),2035738.000 (Persons),0.144 (annual %),2029832.000 (Persons),-0.291 (annual %),2018355.000 (Persons),-0.567 (annual %),2005953.000 (Persons),-0.616 (annual %),1996115.000 (Persons),-0.492 (annual %),1989933.000 (Persons),-0.310 (annual %),1986926.000 (Persons),-0.151 (annual %),1987130.000 (Persons),0.010 (annual %),1990135.000 (Persons),0.151 (annual %),1995575.000 (Persons),0.273 (annual %),2003793.000 (Persons),0.411 (annual %),2014988.000 (Persons),0.557 (annual %),2028528.000 (Persons),0.670 (annual %),2043448.000 (Persons),0.733 (annual %),2059011.000 (Persons),0.759 (annual %),2075041.000 (Persons),0.776 (annual %),2091532.000 (Persons),0.792 (annual %),2108327.000 (Persons),0.800 (annual %),2125267.000 (Persons),0.800 (annual %),2142252.000 (Persons),0.796 (annual %)
"라이베리아",2075917.000 (Persons),-1.459 (annual %),2040141.000 (Persons),-1.738 (annual %),2001612.000 (Persons),-1.907 (annual %),1976701.000 (Persons),-1.252 (annual %),1986491.000 (Persons),0.494 (annual %),2044657.000 (Persons),2.886 (annual %),2160480.000 (Persons),5.510 (annual %),2326210.000 (Persons),7.391 (annual %),2517472.000 (Persons),7.901 (annual %),2699708.000 (Persons),6.989 (annual %),2848447.000 (Persons),5.363 (annual %),2953928.000 (Persons),3.636 (annual %),3024727.000 (Persons),2.369 (annual %),3077055.000 (Persons),1.715 (annual %),3135654.000 (Persons),1.886 (annual %),3218114.000 (Persons),2.596 (annual %),3329211.000 (Persons),3.394 (annual %),3461911.000 (Persons),3.909 (annual %),3607863.000 (Persons),4.129 (annual %),3754129.000 (Persons),3.974 (annual %),3891357.000 (Persons),3.590 (annual %),4017446.000 (Persons),3.189 (annual %),4135662.000 (Persons),2.900 (annual %),4248337.000 (Persons),2.688 (annual %),4359508.000 (Persons),2.583 (annual %),4472229.000 (Persons),2.553 (annual %),4586788.000 (Persons),2.529 (annual %),4702224.000 (Persons),2.486 (annual %),4818976.000 (Persons),2.453 (annual %),4937374.000 (Persons),2.427 (annual %),5057677.000 (Persons),2.407 (annual %)
"리비아",4436663.000 (Persons),2.458 (annual %),4544245.000 (Persons),2.396 (annual %),4650896.000 (Persons),2.320 (annual %),4755134.000 (Persons),2.217 (annual %),4854871.000 (Persons),2.076 (annual %),4948796.000 (Persons),1.916 (annual %),5036173.000 (Persons),1.750 (annual %),5118008.000 (Persons),1.612 (annual %),5196774.000 (Persons),1.527 (annual %),5275921.000 (Persons),1.512 (annual %),5357893.000 (Persons),1.542 (annual %),5443249.000 (Persons),1.581 (annual %),5531097.000 (Persons),1.601 (annual %),5620545.000 (Persons),1.604 (annual %),5710163.000 (Persons),1.582 (annual %),5798615.000 (Persons),1.537 (annual %),5886874.000 (Persons),1.511 (annual %),5974786.000 (Persons),1.482 (annual %),6058740.000 (Persons),1.395 (annual %),6133987.000 (Persons),1.234 (annual %),6197667.000 (Persons),1.033 (annual %),6247438.000 (Persons),0.800 (annual %),6285751.000 (Persons),0.611 (annual %),6320350.000 (Persons),0.549 (annual %),6362039.000 (Persons),0.657 (annual %),6418315.000 (Persons),0.881 (annual %),6492160.000 (Persons),1.144 (annual %),6580723.000 (Persons),1.355 (annual %),6678565.000 (Persons),1.476 (annual %),6777453.000 (Persons),1.470 (annual %),6871287.000 (Persons),1.375 (annual %)
"리히텐슈타인",28790.000 (Persons),1.192 (annual %),29166.000 (Persons),1.298 (annual %),29552.000 (Persons),1.315 (annual %),29987.000 (Persons),1.461 (annual %),30415.000 (Persons),1.417 (annual %),30884.000 (Persons),1.530 (annual %),31354.000 (Persons),1.510 (annual %),31830.000 (Persons),1.507 (annual %),32306.000 (Persons),1.484 (annual %),32765.000 (Persons),1.411 (annual %),33184.000 (Persons),1.271 (annual %),33543.000 (Persons),1.076 (annual %),33885.000 (Persons),1.014 (annual %),34172.000 (Persons),0.843 (annual %),34444.000 (Persons),0.793 (annual %),34718.000 (Persons),0.792 (annual %),34975.000 (Persons),0.738 (annual %),35217.000 (Persons),0.690 (annual %),35469.000 (Persons),0.713 (annual %),35723.000 (Persons),0.714 (annual %),35996.000 (Persons),0.761 (annual %),36299.000 (Persons),0.838 (annual %),36615.000 (Persons),0.867 (annual %),36940.000 (Persons),0.884 (annual %),37219.000 (Persons),0.752 (annual %),37465.000 (Persons),0.659 (annual %),37655.000 (Persons),0.506 (annual %),37805.000 (Persons),0.398 (annual %),37918.000 (Persons),0.298 (annual %),38020.000 (Persons),0.269 (annual %),38137.000 (Persons),0.307 (annual %)
"리투아니아",3697838.000 (Persons),0.368 (annual %),3704134.000 (Persons),0.170 (annual %),3700114.000 (Persons),-0.109 (annual %),3682613.000 (Persons),-0.474 (annual %),3657144.000 (Persons),-0.694 (annual %),3629102.000 (Persons),-0.770 (annual %),3601613.000 (Persons),-0.760 (annual %),3575137.000 (Persons),-0.738 (annual %),3549331.000 (Persons),-0.724 (annual %),3524238.000 (Persons),-0.709 (annual %),3499536.000 (Persons),-0.703 (annual %),3470818.000 (Persons),-0.824 (annual %),3443067.000 (Persons),-0.803 (annual %),3415213.000 (Persons),-0.812 (annual %),3377075.000 (Persons),-1.123 (annual %),3322528.000 (Persons),-1.628 (annual %),3269909.000 (Persons),-1.596 (annual %),3231294.000 (Persons),-1.188 (annual %),3198231.000 (Persons),-1.028 (annual %),3162916.000 (Persons),-1.110 (annual %),3097282.000 (Persons),-2.097 (annual %),3028115.000 (Persons),-2.258 (annual %),2987773.000 (Persons),-1.341 (annual %),2957689.000 (Persons),-1.012 (annual %),2932367.000 (Persons),-0.860 (annual %),2904910.000 (Persons),-0.941 (annual %),2868231.000 (Persons),-1.271 (annual %),2828403.000 (Persons),-1.398 (annual %),2801543.000 (Persons),-0.954 (annual %),2794137.000 (Persons),-0.265 (annual %),2794700.000 (Persons),0.020 (annual %)
"룩셈부르크",381850.000 (Persons),1.252 (annual %),387000.000 (Persons),1.340 (annual %),392175.000 (Persons),1.328 (annual %),397475.000 (Persons),1.342 (annual %),402925.000 (Persons),1.362 (annual %),408625.000 (Persons),1.405 (annual %),414225.000 (Persons),1.361 (annual %),419450.000 (Persons),1.254 (annual %),424700.000 (Persons),1.244 (annual %),430475.000 (Persons),1.351 (annual %),436300.000 (Persons),1.344 (annual %),441525.000 (Persons),1.190 (annual %),446175.000 (Persons),1.048 (annual %),451630.000 (Persons),1.215 (annual %),458095.000 (Persons),1.421 (annual %),465158.000 (Persons),1.530 (annual %),472637.000 (Persons),1.595 (annual %),479993.000 (Persons),1.544 (annual %),488650.000 (Persons),1.788 (annual %),497783.000 (Persons),1.852 (annual %),506953.000 (Persons),1.825 (annual %),518347.000 (Persons),2.223 (annual %),530946.000 (Persons),2.402 (annual %),543360.000 (Persons),2.311 (annual %),556319.000 (Persons),2.357 (annual %),569604.000 (Persons),2.360 (annual %),582014.000 (Persons),2.155 (annual %),596336.000 (Persons),2.431 (annual %),607950.000 (Persons),1.929 (annual %),620001.000 (Persons),1.963 (annual %),632275.000 (Persons),1.960 (annual %)
"마카오",343816.000 (Persons),3.262 (annual %),353623.000 (Persons),2.812 (annual %),362308.000 (Persons),2.426 (annual %),370195.000 (Persons),2.154 (annual %),377805.000 (Persons),2.035 (annual %),385517.000 (Persons),2.021 (annual %),393376.000 (Persons),2.018 (annual %),401353.000 (Persons),2.008 (annual %),409620.000 (Persons),2.039 (annual %),418388.000 (Persons),2.118 (annual %),427772.000 (Persons),2.218 (annual %),437928.000 (Persons),2.346 (annual %),448813.000 (Persons),2.455 (annual %),460157.000 (Persons),2.496 (annual %),471600.000 (Persons),2.456 (annual %),482863.000 (Persons),2.360 (annual %),493804.000 (Persons),2.241 (annual %),504504.000 (Persons),2.144 (annual %),515232.000 (Persons),2.104 (annual %),526401.000 (Persons),2.145 (annual %),538215.000 (Persons),2.219 (annual %),550833.000 (Persons),2.317 (annual %),564037.000 (Persons),2.369 (annual %),577368.000 (Persons),2.336 (annual %),590210.000 (Persons),2.200 (annual %),602093.000 (Persons),1.993 (annual %),612824.000 (Persons),1.767 (annual %),622578.000 (Persons),1.579 (annual %),631633.000 (Persons),1.444 (annual %),640446.000 (Persons),1.386 (annual %),649342.000 (Persons),1.379 (annual %)
"북마케도니아",1996218.000 (Persons),-0.032 (annual %),1993304.000 (Persons),-0.146 (annual %),1988659.000 (Persons),-0.233 (annual %),1984024.000 (Persons),-0.233 (annual %),1981713.000 (Persons),-0.117 (annual %),1983259.000 (Persons),0.078 (annual %),1989441.000 (Persons),0.311 (annual %),1999588.000 (Persons),0.509 (annual %),2012052.000 (Persons),0.621 (annual %),2024393.000 (Persons),0.611 (annual %),2034823.000 (Persons),0.514 (annual %),2042844.000 (Persons),0.393 (annual %),2048930.000 (Persons),0.297 (annual %),2053426.000 (Persons),0.219 (annual %),2057044.000 (Persons),0.176 (annual %),2060280.000 (Persons),0.157 (annual %),2063132.000 (Persons),0.138 (annual %),2065408.000 (Persons),0.110 (annual %),2067309.000 (Persons),0.092 (annual %),2069030.000 (Persons),0.083 (annual %),2070737.000 (Persons),0.082 (annual %),2072484.000 (Persons),0.084 (annual %),2074275.000 (Persons),0.086 (annual %),2076065.000 (Persons),0.086 (annual %),2077780.000 (Persons),0.083 (annual %),2079335.000 (Persons),0.075 (annual %),2080746.000 (Persons),0.068 (annual %),2081996.000 (Persons),0.060 (annual %),2082957.000 (Persons),0.046 (annual %),2083458.000 (Persons),0.024 (annual %),2083380.000 (Persons),-0.004 (annual %)
"마다가스카르",11598647.000 (Persons),2.886 (annual %),11942809.000 (Persons),2.924 (annual %),12301338.000 (Persons),2.958 (annual %),12675469.000 (Persons),2.996 (annual %),13066544.000 (Persons),3.039 (annual %),13475403.000 (Persons),3.081 (annual %),13902697.000 (Persons),3.122 (annual %),14347860.000 (Persons),3.152 (annual %),14808791.000 (Persons),3.162 (annual %),15282524.000 (Persons),3.149 (annual %),15766806.000 (Persons),3.120 (annual %),16260933.000 (Persons),3.086 (annual %),16765122.000 (Persons),3.054 (annual %),17279139.000 (Persons),3.020 (annual %),17802992.000 (Persons),2.987 (annual %),18336722.000 (Persons),2.954 (annual %),18880265.000 (Persons),2.921 (annual %),19433520.000 (Persons),2.888 (annual %),19996476.000 (Persons),2.856 (annual %),20569115.000 (Persons),2.823 (annual %),21151640.000 (Persons),2.793 (annual %),21743970.000 (Persons),2.762 (annual %),22346641.000 (Persons),2.734 (annual %),22961259.000 (Persons),2.713 (annual %),23589897.000 (Persons),2.701 (annual %),24234080.000 (Persons),2.694 (annual %),24894370.000 (Persons),2.688 (annual %),25570511.000 (Persons),2.680 (annual %),26262313.000 (Persons),2.670 (annual %),26969306.000 (Persons),2.656 (annual %),27691019.000 (Persons),2.641 (annual %)
"말라위",9404499.000 (Persons),3.560 (annual %),9600361.000 (Persons),2.061 (annual %),9685974.000 (Persons),0.888 (annual %),9710335.000 (Persons),0.251 (annual %),9745695.000 (Persons),0.363 (annual %),9844418.000 (Persons),1.008 (annual %),10022783.000 (Persons),1.796 (annual %),10264906.000 (Persons),2.387 (annual %),10552345.000 (Persons),2.762 (annual %),10854325.000 (Persons),2.822 (annual %),11148751.000 (Persons),2.676 (annual %),11432001.000 (Persons),2.509 (annual %),11713663.000 (Persons),2.434 (annual %),12000183.000 (Persons),2.417 (annual %),12301837.000 (Persons),2.483 (annual %),12625950.000 (Persons),2.601 (annual %),12973693.000 (Persons),2.717 (annual %),13341808.000 (Persons),2.798 (annual %),13727899.000 (Persons),2.853 (annual %),14128161.000 (Persons),2.874 (annual %),14539609.000 (Persons),2.871 (annual %),14962118.000 (Persons),2.865 (annual %),15396010.000 (Persons),2.859 (annual %),15839287.000 (Persons),2.839 (annual %),16289550.000 (Persons),2.803 (annual %),16745305.000 (Persons),2.759 (annual %),17205253.000 (Persons),2.710 (annual %),17670193.000 (Persons),2.666 (annual %),18143215.000 (Persons),2.642 (annual %),18628749.000 (Persons),2.641 (annual %),19129955.000 (Persons),2.655 (annual %)
"말레이시아",18029824.000 (Persons),2.817 (annual %),18519941.000 (Persons),2.682 (annual %),19002660.000 (Persons),2.573 (annual %),19484901.000 (Persons),2.506 (annual %),19977508.000 (Persons),2.497 (annual %),20487604.000 (Persons),2.521 (annual %),21017619.000 (Persons),2.554 (annual %),21562790.000 (Persons),2.561 (annual %),22114647.000 (Persons),2.527 (annual %),22661293.000 (Persons),2.442 (annual %),23194252.000 (Persons),2.325 (annual %),23709115.000 (Persons),2.196 (annual %),24208391.000 (Persons),2.084 (annual %),24698821.000 (Persons),2.006 (annual %),25190647.000 (Persons),1.972 (annual %),25690615.000 (Persons),1.965 (annual %),26201954.000 (Persons),1.971 (annual %),26720367.000 (Persons),1.959 (annual %),27236003.000 (Persons),1.911 (annual %),27735038.000 (Persons),1.816 (annual %),28208028.000 (Persons),1.691 (annual %),28650962.000 (Persons),1.558 (annual %),29068189.000 (Persons),1.446 (annual %),29468923.000 (Persons),1.369 (annual %),29866606.000 (Persons),1.340 (annual %),30270965.000 (Persons),1.345 (annual %),30684652.000 (Persons),1.357 (annual %),31104655.000 (Persons),1.359 (annual %),31528033.000 (Persons),1.352 (annual %),31949789.000 (Persons),1.329 (annual %),32365998.000 (Persons),1.294 (annual %)
"몰디브",223159.000 (Persons),3.028 (annual %),229743.000 (Persons),2.908 (annual %),236271.000 (Persons),2.802 (annual %),242596.000 (Persons),2.642 (annual %),248582.000 (Persons),2.438 (annual %),254144.000 (Persons),2.213 (annual %),259178.000 (Persons),1.961 (annual %),263836.000 (Persons),1.781 (annual %),268445.000 (Persons),1.732 (annual %),273522.000 (Persons),1.874 (annual %),279396.000 (Persons),2.125 (annual %),286309.000 (Persons),2.444 (annual %),294185.000 (Persons),2.714 (annual %),302681.000 (Persons),2.847 (annual %),311265.000 (Persons),2.797 (annual %),319604.000 (Persons),2.644 (annual %),327489.000 (Persons),2.437 (annual %),335172.000 (Persons),2.319 (annual %),343448.000 (Persons),2.439 (annual %),353391.000 (Persons),2.854 (annual %),365730.000 (Persons),3.432 (annual %),380493.000 (Persons),3.957 (annual %),397231.000 (Persons),4.305 (annual %),415592.000 (Persons),4.519 (annual %),435018.000 (Persons),4.568 (annual %),454914.000 (Persons),4.472 (annual %),475505.000 (Persons),4.427 (annual %),496398.000 (Persons),4.300 (annual %),515704.000 (Persons),3.815 (annual %),530957.000 (Persons),2.915 (annual %),540542.000 (Persons),1.789 (annual %)
"말리",8449915.000 (Persons),1.827 (annual %),8635528.000 (Persons),2.173 (annual %),8850334.000 (Persons),2.457 (annual %),9087173.000 (Persons),2.641 (annual %),9334893.000 (Persons),2.690 (annual %),9585660.000 (Persons),2.651 (annual %),9837575.000 (Persons),2.594 (annual %),10094363.000 (Persons),2.577 (annual %),10360564.000 (Persons),2.603 (annual %),10642937.000 (Persons),2.689 (annual %),10946448.000 (Persons),2.812 (annual %),11271603.000 (Persons),2.927 (annual %),11616890.000 (Persons),3.017 (annual %),11982692.000 (Persons),3.100 (annual %),12369078.000 (Persons),3.174 (annual %),12775509.000 (Persons),3.233 (annual %),13203378.000 (Persons),3.294 (annual %),13651455.000 (Persons),3.337 (annual %),14113578.000 (Persons),3.329 (annual %),14581427.000 (Persons),3.261 (annual %),15049352.000 (Persons),3.159 (annual %),15514593.000 (Persons),3.045 (annual %),15979492.000 (Persons),2.953 (annual %),16449854.000 (Persons),2.901 (annual %),16934213.000 (Persons),2.902 (annual %),17438772.000 (Persons),2.936 (annual %),17965448.000 (Persons),2.975 (annual %),18512429.000 (Persons),2.999 (annual %),19077755.000 (Persons),3.008 (annual %),19658023.000 (Persons),2.996 (annual %),20250834.000 (Persons),2.971 (annual %)
"몰타",354170.000 (Persons),0.978 (annual %),363845.000 (Persons),2.695 (annual %),367618.000 (Persons),1.032 (annual %),371308.000 (Persons),0.999 (annual %),374797.000 (Persons),0.935 (annual %),377419.000 (Persons),0.697 (annual %),379905.000 (Persons),0.657 (annual %),382791.000 (Persons),0.757 (annual %),385287.000 (Persons),0.650 (annual %),387578.000 (Persons),0.593 (annual %),390087.000 (Persons),0.645 (annual %),393028.000 (Persons),0.751 (annual %),395969.000 (Persons),0.746 (annual %),398582.000 (Persons),0.658 (annual %),401268.000 (Persons),0.672 (annual %),403834.000 (Persons),0.637 (annual %),405308.000 (Persons),0.364 (annual %),406724.000 (Persons),0.349 (annual %),409379.000 (Persons),0.651 (annual %),412477.000 (Persons),0.754 (annual %),414508.000 (Persons),0.491 (annual %),416268.000 (Persons),0.424 (annual %),420028.000 (Persons),0.899 (annual %),425967.000 (Persons),1.404 (annual %),434558.000 (Persons),1.997 (annual %),445053.000 (Persons),2.386 (annual %),455356.000 (Persons),2.289 (annual %),467999.000 (Persons),2.739 (annual %),484630.000 (Persons),3.492 (annual %),504062.000 (Persons),3.931 (annual %),525285.000 (Persons),4.124 (annual %)
"마셜제도",47265.000 (Persons),3.090 (annual %),48403.000 (Persons),2.379 (annual %),49242.000 (Persons),1.719 (annual %),49828.000 (Persons),1.183 (annual %),50214.000 (Persons),0.772 (annual %),50454.000 (Persons),0.477 (annual %),50523.000 (Persons),0.137 (annual %),50453.000 (Persons),-0.139 (annual %),50356.000 (Persons),-0.192 (annual %),50418.000 (Persons),0.123 (annual %),50754.000 (Persons),0.664 (annual %),51411.000 (Persons),1.286 (annual %),52368.000 (Persons),1.844 (annual %),53465.000 (Persons),2.073 (annual %),54476.000 (Persons),1.873 (annual %),55257.000 (Persons),1.423 (annual %),55765.000 (Persons),0.915 (annual %),56046.000 (Persons),0.503 (annual %),56166.000 (Persons),0.214 (annual %),56255.000 (Persons),0.158 (annual %),56361.000 (Persons),0.188 (annual %),56524.000 (Persons),0.289 (annual %),56712.000 (Persons),0.332 (annual %),56933.000 (Persons),0.389 (annual %),57183.000 (Persons),0.438 (annual %),57444.000 (Persons),0.455 (annual %),57723.000 (Persons),0.485 (annual %),58053.000 (Persons),0.570 (annual %),58412.000 (Persons),0.617 (annual %),58791.000 (Persons),0.647 (annual %),59194.000 (Persons),0.683 (annual %)
"모리타니",2034347.000 (Persons),2.612 (annual %),2087914.000 (Persons),2.599 (annual %),2142645.000 (Persons),2.588 (annual %),2198538.000 (Persons),2.575 (annual %),2255520.000 (Persons),2.559 (annual %),2313630.000 (Persons),2.544 (annual %),2372900.000 (Persons),2.530 (annual %),2433567.000 (Persons),2.525 (annual %),2496217.000 (Persons),2.542 (annual %),2561584.000 (Persons),2.585 (annual %),2630217.000 (Persons),2.644 (annual %),2702405.000 (Persons),2.708 (annual %),2778097.000 (Persons),2.762 (annual %),2857150.000 (Persons),2.806 (annual %),2939246.000 (Persons),2.833 (annual %),3024198.000 (Persons),2.849 (annual %),3111908.000 (Persons),2.859 (annual %),3202512.000 (Persons),2.870 (annual %),3296237.000 (Persons),2.885 (annual %),3393408.000 (Persons),2.905 (annual %),3494200.000 (Persons),2.927 (annual %),3598646.000 (Persons),2.945 (annual %),3706555.000 (Persons),2.955 (annual %),3817497.000 (Persons),2.949 (annual %),3930894.000 (Persons),2.927 (annual %),4046304.000 (Persons),2.894 (annual %),4163532.000 (Persons),2.856 (annual %),4282582.000 (Persons),2.819 (annual %),4403312.000 (Persons),2.780 (annual %),4525698.000 (Persons),2.741 (annual %),4649660.000 (Persons),2.702 (annual %)
"모리셔스",1058775.000 (Persons),0.712 (annual %),1070266.000 (Persons),1.079 (annual %),1084441.000 (Persons),1.316 (annual %),1097374.000 (Persons),1.186 (annual %),1112846.000 (Persons),1.400 (annual %),1122457.000 (Persons),0.860 (annual %),1133996.000 (Persons),1.023 (annual %),1148284.000 (Persons),1.252 (annual %),1160421.000 (Persons),1.051 (annual %),1175267.000 (Persons),1.271 (annual %),1186873.000 (Persons),0.983 (annual %),1196287.000 (Persons),0.790 (annual %),1204621.000 (Persons),0.694 (annual %),1213370.000 (Persons),0.724 (annual %),1221003.000 (Persons),0.627 (annual %),1228254.000 (Persons),0.592 (annual %),1233996.000 (Persons),0.466 (annual %),1239630.000 (Persons),0.456 (annual %),1244121.000 (Persons),0.362 (annual %),1247429.000 (Persons),0.266 (annual %),1250400.000 (Persons),0.238 (annual %),1252404.000 (Persons),0.160 (annual %),1255882.000 (Persons),0.277 (annual %),1258653.000 (Persons),0.220 (annual %),1260934.000 (Persons),0.181 (annual %),1262605.000 (Persons),0.132 (annual %),1263473.000 (Persons),0.069 (annual %),1264613.000 (Persons),0.090 (annual %),1265303.000 (Persons),0.055 (annual %),1265711.000 (Persons),0.032 (annual %),1265740.000 (Persons),0.002 (annual %)
"멕시코",83943135.000 (Persons),1.893 (annual %),85512621.000 (Persons),1.852 (annual %),87075136.000 (Persons),1.811 (annual %),88625440.000 (Persons),1.765 (annual %),90156396.000 (Persons),1.713 (annual %),91663290.000 (Persons),1.658 (annual %),93147045.000 (Persons),1.606 (annual %),94611008.000 (Persons),1.559 (annual %),96056313.000 (Persons),1.516 (annual %),97484823.000 (Persons),1.476 (annual %),98899845.000 (Persons),1.441 (annual %),100298152.000 (Persons),1.404 (annual %),101684764.000 (Persons),1.373 (annual %),103081020.000 (Persons),1.364 (annual %),104514934.000 (Persons),1.381 (annual %),106005199.000 (Persons),1.416 (annual %),107560155.000 (Persons),1.456 (annual %),109170503.000 (Persons),1.486 (annual %),110815272.000 (Persons),1.495 (annual %),112463886.000 (Persons),1.477 (annual %),114092961.000 (Persons),1.438 (annual %),115695468.000 (Persons),1.395 (annual %),117274156.000 (Persons),1.355 (annual %),118827158.000 (Persons),1.316 (annual %),120355137.000 (Persons),1.278 (annual %),121858251.000 (Persons),1.241 (annual %),123333379.000 (Persons),1.203 (annual %),124777326.000 (Persons),1.164 (annual %),126190782.000 (Persons),1.126 (annual %),127575529.000 (Persons),1.091 (annual %),128932753.000 (Persons),1.058 (annual %)
"미크로네시아",96304.000 (Persons),2.356 (annual %),98779.000 (Persons),2.538 (annual %),101386.000 (Persons),2.605 (annual %),103901.000 (Persons),2.450 (annual %),106030.000 (Persons),2.028 (annual %),107535.000 (Persons),1.409 (annual %),108311.000 (Persons),0.719 (annual %),108473.000 (Persons),0.149 (annual %),108206.000 (Persons),-0.246 (annual %),107769.000 (Persons),-0.405 (annual %),107405.000 (Persons),-0.338 (annual %),107170.000 (Persons),-0.219 (annual %),107027.000 (Persons),-0.134 (annual %),106902.000 (Persons),-0.117 (annual %),106624.000 (Persons),-0.260 (annual %),106135.000 (Persons),-0.460 (annual %),105374.000 (Persons),-0.720 (annual %),104442.000 (Persons),-0.888 (annual %),103549.000 (Persons),-0.859 (annual %),102971.000 (Persons),-0.560 (annual %),102916.000 (Persons),-0.053 (annual %),103448.000 (Persons),0.516 (annual %),104506.000 (Persons),1.018 (annual %),105922.000 (Persons),1.346 (annual %),107444.000 (Persons),1.427 (annual %),108886.000 (Persons),1.333 (annual %),110215.000 (Persons),1.213 (annual %),111461.000 (Persons),1.124 (annual %),112640.000 (Persons),1.052 (annual %),113811.000 (Persons),1.034 (annual %),115021.000 (Persons),1.058 (annual %)
"몰도바",2969097.000 (Persons),0.407 (annual %),2975523.000 (Persons),0.216 (annual %),2977130.000 (Persons),0.054 (annual %),2973114.000 (Persons),-0.135 (annual %),2964277.000 (Persons),-0.298 (annual %),2952307.000 (Persons),-0.405 (annual %),2946401.000 (Persons),-0.200 (annual %),2935524.000 (Persons),-0.370 (annual %),2934339.000 (Persons),-0.040 (annual %),2929735.000 (Persons),-0.157 (annual %),2923783.000 (Persons),-0.203 (annual %),2917252.000 (Persons),-0.224 (annual %),2910504.000 (Persons),-0.232 (annual %),2902320.000 (Persons),-0.282 (annual %),2895147.000 (Persons),-0.247 (annual %),2888111.000 (Persons),-0.243 (annual %),2880095.000 (Persons),-0.278 (annual %),2873429.000 (Persons),-0.232 (annual %),2867964.000 (Persons),-0.190 (annual %),2864346.000 (Persons),-0.126 (annual %),2861487.000 (Persons),-0.100 (annual %),2859833.000 (Persons),-0.058 (annual %),2859458.000 (Persons),-0.013 (annual %),2858692.000 (Persons),-0.027 (annual %),2856950.000 (Persons),-0.061 (annual %),2834530.000 (Persons),-0.788 (annual %),2802170.000 (Persons),-1.148 (annual %),2755158.000 (Persons),-1.692 (annual %),2708214.000 (Persons),-1.719 (annual %),2663251.000 (Persons),-1.674 (annual %),2617820.000 (Persons),-1.721 (annual %)
"모나코",29433.000 (Persons),0.422 (annual %),29629.000 (Persons),0.664 (annual %),29859.000 (Persons),0.773 (annual %),30145.000 (Persons),0.953 (annual %),30436.000 (Persons),0.961 (annual %),30731.000 (Persons),0.965 (annual %),31001.000 (Persons),0.875 (annual %),31268.000 (Persons),0.858 (annual %),31554.000 (Persons),0.911 (annual %),31836.000 (Persons),0.890 (annual %),32148.000 (Persons),0.975 (annual %),32474.000 (Persons),1.009 (annual %),32804.000 (Persons),1.011 (annual %),33144.000 (Persons),1.031 (annual %),33499.000 (Persons),1.065 (annual %),33842.000 (Persons),1.019 (annual %),34189.000 (Persons),1.020 (annual %),34524.000 (Persons),0.975 (annual %),34860.000 (Persons),0.969 (annual %),35223.000 (Persons),1.036 (annual %),35609.000 (Persons),1.090 (annual %),36025.000 (Persons),1.161 (annual %),36459.000 (Persons),1.198 (annual %),36899.000 (Persons),1.200 (annual %),37320.000 (Persons),1.134 (annual %),37723.000 (Persons),1.074 (annual %),38070.000 (Persons),0.916 (annual %),38392.000 (Persons),0.842 (annual %),38682.000 (Persons),0.753 (annual %),38967.000 (Persons),0.734 (annual %),39244.000 (Persons),0.708 (annual %)
